Gene_name,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Venus,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth,Earth
Gene213,908240.5943,235224.755,231724.6457,209258.8948,227328.5858,538657.807,30456.20601,709563.1045,161324.7163,391949.5425,286669.3546,206985.4919,138434.6504,159281.1797,51670.20781,238871.7502,2240.685192,4784.102156,12453.60963,17716.2621,3482.573586,9954.282381,6354.231258,1386.97844,5570.735081,11547.36869,1460.990819,1409.823654,4802.847942,1549.965183,1292.312724,1461.313373
Gene214,32516524.91,69777311.36,351903778.7,3929953.796,73087583.24,106726304.8,186324592.3,8578878.347,52489870.8,555097080.5,425172145.8,24991628.23,121633011.4,328149813.6,598208381.4,36610595.77,8882170.278,7482482.745,1669666.871,8305583.777,1993528.9,50704028.31,19499709.52,470231.803,416627.6316,57414460.21,331736.5472,348776.98,8767616.002,6164880.062,6657428.243,91006960.72
Gene215,743.815589,467.4417136,1042.19933,557.7963536,999.0111543,157.348184,253.9650295,387.5800154,528.0688767,597.6801155,227.8839927,341.9925463,56.44622634,203.6370696,563.4864556,1453.497812,334.3289003,735.130287,604.6492491,453.3759809,304.8511375,928.783156,668.5219217,222.029916,644.8639042,836.2948701,727.6951568,159.3033587,527.4345179,345.7261735,464.0200716,317.9895372
Gene216,47523289.94,4446258.219,6615788.134,40239393.67,2701472.25,13344057.29,30385972.18,43049880.59,2262251.671,4612729.032,164055497.8,133225269.8,31085218.38,53766384.02,87444164.41,92682991.2,386953.2246,33576.14302,81844.16164,424986.0384,882729.6468,77389.78665,310424.682,676343.9501,1053256.589,50993.82431,220125.5671,145063.7345,1690172.384,650571.8924,462027.7524,2076637.708
Gene217,590.23697,1273.123847,589.8479809,295.7333896,380.321383,1472.574616,3320.000075,343.1452644,4103.525214,1292.450625,113.788204,971.9084587,18925.66822,609.5464837,8958.835786,2357.595963,89517.18568,59201.72371,360579.9176,767240.8005,156916.0973,67397.37722,68830.37065,198631.7019,79469.50193,67011.31029,134835.6184,37957.45886,153356.7446,29781.4492,62132.96092,82753.25903
Gene218,203.5774625,174.0811271,150.4448202,241.8640869,212.0779841,146.8576664,273.4709053,108.9836304,182.3508824,194.9912835,79.15554843,284.3956206,87.23348414,144.701025,149.5171524,206.9298834,129.2708892,201.3756293,166.093298,80.99805179,152.5766718,211.8105517,129.7428979,238.1812516,197.7875474,356.142678,118.0685649,166.1118747,110.6043651,295.5276744,197.630982,52.96774558
Gene219,3986.624815,82195.72257,79266.19939,16692.52547,367990.4469,219501.222,34593.33623,97968.32334,4259.546363,45454.19425,11177.38593,7996.663905,78772.94691,84850.34493,90732.47106,43571.86907,79247.23614,167999.3286,15965.07818,105551.5786,104733.6194,98222.89069,53096.2072,987728.456,102006.674,20265.21335,158127.0298,44356.8155,37394.87562,317278.8383,32707.6221,4100.118399
Gene220,1445.276905,1038.564012,417.7551035,227.5398452,356.9143946,468.2432787,409.6721811,493.2432474,284.0190459,257.4300693,447.9823581,479.319017,271.4732595,306.8200759,479.9446637,705.0036119,136.9720798,436.0880193,794.246665,892.1874062,602.7434746,280.8752785,146.0196448,690.3578058,657.2454525,752.5562774,341.676366,340.9228675,286.014758,347.6366443,247.08343,243.8839957
Gene221,76.08360518,108.5018811,78.3532647,155.6237677,173.5907498,164.5999255,106.8388871,110.1615787,197.1820424,204.8400383,137.2552093,139.3007042,179.7920012,309.4534269,177.2218412,140.6390741,71.38344406,117.5200669,229.4441166,278.0202415,177.075051,109.2372834,374.3817902,216.9534261,120.6626411,343.1662391,327.3771831,52.6541739,157.651122,150.340549,140.617269,68.50166227
Gene222,80788.07668,7234.109067,225927.7028,1098356.709,113102.2421,130062.5081,14261.09993,468355.2387,262215.8125,252413.0787,232385.3966,676201.7414,337344.8529,99794.13533,636942.8843,78517.27158,317781.4689,175649.4896,35493.64471,311663.6494,114524.1566,196936.5426,143481.8742,708168.3544,161767.9033,74912.39943,66253.35609,1183397.346,61565.54437,841423.991,83459.83849,272860.3617
Gene223,136465.9412,187812.9376,271320.4963,26241.90478,163723.4077,70291.30473,100198.4013,174862.5624,207690.1728,165562.2479,165380.0399,226401.305,477029.9545,356461.224,538466.0695,91293.22959,1795.848453,4597.235604,6994.608644,6145.786596,3199.677553,2544.524605,3110.480342,3839.679418,14788.94463,1662.718419,1802.545502,1242.479028,2662.524276,8485.831111,5346.089598,3969.718955
Gene224,553.4371217,1828.402875,2369.353076,3965.040122,1879.720915,493.2563098,629.1759738,207.7747572,149.1360715,2884.648222,720.6373865,848.1020742,3537.30599,978.8758514,639.1855474,581.0944456,25592.15782,236833.6018,82176.82628,34679.04988,215762.2018,115271.5069,90557.77949,36300.2777,28455.51848,12067.58426,24774.40049,32570.14914,134197.2037,93056.83573,122145.5072,96069.49116
Gene225,1142534.097,28407786.2,57604734.32,14537067.48,98280615.34,8252480.245,52525671.97,86920243.15,11846812.8,15850840.23,9283428.668,102286855,55368047.07,2136900.755,19534278.29,12185915.59,14308999.85,9427267.53,13906111.83,21040285.74,4830969.522,28423356.18,39672024.11,51667548.62,652593.045,27310918.71,11154223.32,40042914.19,5953670.268,10925900.85,140326369.2,10321518.72
Gene226,32731.01707,17919.02969,39835.43217,85508.24519,15465.87754,41598.31031,87983.99032,26633.01831,45670.56383,17684.18234,279931.546,10722.98827,107188.3846,160792.3764,64718.41918,58529.52339,341470.8367,118466.7147,161122.116,47616.32576,27827.99237,55035.10351,404853.6411,141266.7684,26796.9134,133710.4998,101405.7941,27013.9653,76098.34561,37552.02676,152113.955,44468.62698
Gene227,3.37148E+11,5114123537,9172381226,2229711491,4231741746,339646572.1,230451047.2,576205232.6,1324876560,4159723561,185262959.2,2377164911,1284236110,715071325.4,4508285183,1673668894,110217957.9,129216627.4,16905119.16,1684528.814,94648323.09,364547.1119,19036049.91,1834075.537,2346263.478,10757144.11,14988393.76,16017281.96,35526057.8,790036604,2968895.548,6920888.742
Gene228,2.782092689,1.458538699,2.113065828,1.894187072,1.834439941,2.86779148,3.456384862,1.869897857,2.745806451,1.346159385,2.10471338,4.247375762,2.813733711,2.026722205,2.193534728,2.497514833,390.1697855,200.0553149,162.0957293,202.9255426,215.9206396,135.230626,82.62912161,117.589707,165.0021269,221.4210912,197.2956719,122.7574592,52.81000904,125.7455016,81.36593765,144.2848155
Gene229,178930041.3,4049896502,1483342786,6463701646,61764537138,1420635379,5034493695,671666056,226068569.8,9407964849,927836296.2,3761165763,3503350016,13031015634,1206797291,8099428390,1989103695,73324207.49,5795960.797,8829631.978,55646404.37,31875325.2,3165870.022,42503470.9,5536719.315,10894059.08,23057057.31,51752315.07,4677026.275,2905410.467,107667799.7,54333525.92
Gene230,11731.1091,201297.3329,261228.7614,59603.4813,119773.0747,209901.0977,210191.3805,396024.9552,544115.4486,11612.90115,16846.73206,124695.0561,320979.8176,19155.1087,24275.6612,163836.4069,2700833.327,111147.6066,723635.0534,692872.6917,30302834.94,5341597.228,21411021.28,3173075.226,1718629.043,6586531.781,11281055.48,862774.526,3979389.622,925929.8229,3199675.89,7590448.796
Gene231,207084943.9,37677659.1,101760967.9,299705980,365936850.3,567308257.4,185796246.2,37872874.96,475223987,150954286.7,8103362987,29123063.22,2569963.554,191459722.1,39997875.14,461178626.2,524153382.8,139241628.9,655717642.9,125771822.7,308163044.7,13441390.24,94522983.13,671178246.8,2487145637,2760668793,269034621.8,1262102810,13819553.28,333580856.7,9394714388,1936763599
Gene232,5579481.667,68339369.14,3090599.858,11255822.27,336266456.4,36229455.44,5083875.496,4972906.776,2777382.513,114757565.3,16021981.58,2481374.629,2597807.953,5799292.2,45537219.73,4522751.792,275100.5632,12543340.98,6921662.34,16441737.75,2365094.051,18894330.83,36603623.01,1435946.387,2070675.624,12477069.9,792023.964,107002559,95925629.74,18805427.95,11407443.53,11180476.52
Gene233,7.513382523,17.70980139,10.74238165,6.130471396,14.25707003,16.89294018,14.3478986,11.04979802,7.021623241,4.068837479,16.73897872,6.032005974,6.202232892,24.51568823,12.86782535,3.461088857,826.3056378,189.5065019,301.3595979,404.8778847,470.015776,379.7155148,107.8293648,399.5496486,333.5841644,488.8554039,607.6006775,916.3108511,177.4692107,343.8549341,748.2803079,461.7003764
Gene234,1377950479,348653238.2,1304843215,3193930765,15641920774,45985842941,260450843.5,5405150808,175104259.1,268661684,354916643.7,6210586324,112896438.8,506879705.7,800087037.4,101392922,4001152857,412280899.2,1364489627,413075871.3,257329843.5,192789937.9,2250191021,447834.2053,52324392.51,21872785.63,2467404916,9669505139,27130455.94,286878500.2,550887454.4,769039722.1
Gene235,11807890.36,2071166.083,68735127.3,140954252.4,5861076.422,5146541.656,989440.8418,7964589.636,9533815.001,1457581.18,35844908.65,7621155.743,1561015.956,26920535.01,18667290.56,9791984.455,254307524.4,984190349.6,453822189.9,3952825017,26591536.22,127930167.4,1624112835,1701567065,311973997.7,185709150.5,837673075.4,6179838903,142578338.1,823808145.2,3302138820,33560927.61
Gene236,19897.55927,18097.00603,35601.08239,11606.14248,10958.77745,74918.68701,15479.73978,25004.05306,15831.0912,10350.21129,15449.43917,53424.73452,17440.42992,38935.81316,11971.02607,18168.9786,278.9174212,322.9420438,201.0565104,369.6355463,1248.728775,1567.523835,292.5728659,792.9348712,496.2311258,588.5377769,586.9194662,229.7945183,204.8687995,846.224618,517.4627963,428.2680736
Gene237,3517.30176,6125.62818,9616.013556,13791.85398,17056.9191,6012.403585,1712.194697,8581.645702,4719.544237,16438.6409,2400.797651,2510.985612,8951.189937,6521.69557,25462.70309,22505.61283,19364.99418,2012.429273,8018.143134,6006.930992,6954.769377,20799.20447,2929.769627,7714.060417,6541.605961,8136.899805,911.1883418,6780.528173,1799.266982,7517.085591,15947.90856,8111.515521
Gene238,1417951.864,6486690.435,5886013.591,31424235.75,1370449.664,12348039.71,16974448.74,12970753.07,658503.7191,36519741.85,155845766.7,1900836.233,19163724.69,55504010.98,13738490.23,3837170.571,12889786.22,3448000.625,14798963.72,1825672.392,1684660.223,145899407,13943194.28,6411980.999,344708269.7,2534914.824,28062518.98,13690897.89,1810994.683,10171141.15,5071037.987,92453125.82
Gene239,2147.950276,9359.875851,3976.544142,24209.2972,6309.625719,4072.228528,5528.229956,6751.006008,14637.43357,14566.5023,5398.820788,15743.96056,6661.869883,2615.511959,10819.96392,10740.87716,119.9555031,424.6374363,166.4279275,136.2222517,139.5632982,98.42840659,145.325088,88.67260537,149.0723527,302.7236949,116.4049823,257.3439333,101.2452431,339.5779146,154.3092257,62.35276882
Gene240,393893.8376,420879.4882,307588.0328,1495919.093,1194672.284,803639.4166,407048.6259,628337.493,112016.9312,2158888.894,63839.06127,211389.9406,388696.6379,754675.5275,1078503.428,4131137.808,36001.16459,4003.315941,3223.534432,10418.104,11443.34297,26742.90277,8608.695111,16800.8026,25794.82103,1202.437739,2519.504303,3514.789139,7156.274928,15943.13528,4032.840839,23110.64847
Gene241,11391700.88,5589212.105,71366211.72,3115956.764,5983123.815,83729265.3,42114174.8,30810507.49,5419554.819,21807256.49,158523069,84090053.42,2220216.15,6526804.464,19019082.15,12887815.35,77432.55222,552121.0524,110963.7316,74267.19912,1193717.902,5059268.159,587316.0858,1932944.524,895813.9747,139916.9254,5340400.407,301260.5965,5070281.001,1398494.02,167922.0959,64790.97337
Gene242,9722081.188,49492770.02,36233415.87,28882177.21,33773016.74,8011542.735,8059214.375,24817514.58,102735195.1,23810956.78,38838826.02,143925758.1,46839745.19,36420301.35,1109208.934,94351616.84,3633315.964,98694074,73500083.35,1021275.275,3406649.222,126641447.9,47030574.12,2787520.016,29805058.55,62954712.5,14401182.69,182218993.8,16441016.64,29011562.51,26789114.78,14837292.26
Gene243,23249319.73,106532535,1601811.645,62779568.68,45436680.78,984171386.9,23102472.67,142958410.6,1630700193,31932171.08,370251637.6,33663341.71,217137699.5,37343339.22,116350850.6,5951856.614,31110810.05,17129154.92,244790706.5,2248459.987,25773062.01,339858118,621764669.2,338978303.1,2541298575,172692332.7,11217403.51,128431955.2,41000788.25,6822938279,4111348914,786462314
Gene244,629.4088443,840.2002765,56.39801955,35.38424495,260.561309,367.3012428,515.3283415,126.0073741,1085.908361,70.97396432,229.700312,1142.27741,902.610038,73.31946457,674.4573551,309.1300633,14871.7695,13367.33476,21383.17752,43607.54688,18133.19462,15303.82434,1821.616325,18371.71181,12228.47773,34850.66726,6748.243147,18773.64612,28393.16265,18988.10849,27390.46088,53734.54966
Gene245,13767629.02,8904751.259,1722046.754,3116881.349,9314368.791,90885449.99,60973.83566,10226486.76,4122127.867,11159398.29,762125.8444,33737250.45,115088565,166226.7439,18234508.05,157674395.3,80881153.2,139162731.4,17894965.25,3557873013,1768679836,3178708961,314859258.4,31250461.17,316795418.5,411334249.7,516186546.8,893791055.5,1452467792,626971647.7,740650038.4,2067883510
Gene246,550275.4299,189651.2041,10578466.55,2087815.828,304070.1511,9904613.179,453650.8767,751004.5985,13682500.64,1808346.586,1130147.112,833382.5024,128017.4083,177387.5313,6070424.312,1867616.275,17866364.12,115399272.2,429660212.4,40015008.22,88016129.56,4886045.834,6176435761,550200995.2,41882887.29,588876322.9,85748259.77,171361256.6,45814827.52,835738991.6,179865300.9,99135975.61
Gene247,37706.82952,83457.308,255620.2635,97912.34618,17262.54905,24429.52524,41535.3451,149882.7129,34513.88207,46744.03875,15582.78435,18058.04708,51262.06119,64193.10823,31138.07341,42821.42495,862.9954417,2899.136544,386.8559641,668.4382385,2923.019857,636.7905053,1905.000845,429.5754755,470.5346995,1979.374639,1024.709954,1364.910974,2741.848275,297.0508173,3141.637147,4949.817785
Gene248,16050113.73,4174670.746,102522040.3,2477733.848,1961099.432,83851821.27,69911313.78,123122677,32121426.56,62102305.92,4346136.345,50347398.21,5574110.678,5538437.812,46825816.4,8504434.981,1262779.536,318742.6116,519107.1967,73129.16631,89436.19952,450150.097,349594.2424,6332005.702,143676.978,325063.1244,2029839.802,576054.911,128718.4924,7902516.279,1541890.533,2011014.679
Gene249,1508962.363,864246.7336,1436691.615,2314443.197,1296852.655,1867212.709,778628.0243,305965.0694,2154374.199,2181505.707,581209.2979,57717.80319,2194692.674,2651356.414,5729572.848,615134.0879,9471.310282,13093.05271,4785.441916,5025.072074,106834.3868,12354.70754,12269.76443,30980.76027,17211.23355,64978.5286,16578.74681,38577.83576,21738.11116,31587.53091,28609.70376,128000.1322
Gene250,18638712.35,42081567.34,553533302,51131847.97,126480076.7,18074176.33,18848022.39,23504070.94,8849624.225,67822933.7,18904420.41,2191561.027,106842999.8,52855391.37,26220652.11,4871992.502,51874982.6,409165165.6,2682684513,199516972.7,9233632.178,295911485.4,43220087.58,49570672.31,1340988847,4895919.184,411858963.4,113273903.4,186099556.4,27157969.25,21660056.14,198076377
Gene251,22324.75152,1343.903389,3171.757808,11042.61842,99310.79596,10839.89283,6473.17608,32170.02202,22680.14052,3841.571051,2459.006249,33151.43975,168976.0414,15387.79802,23334.65435,37754.89457,1199594.778,1753109.161,689550.1588,11058596.64,522513.5618,1527038.093,603606.8946,230091.1653,3821348.637,1647764.879,5350244.781,129573.7166,69576.3764,7791066.408,21597570.35,473092.1928
Gene252,1.634805312,1.231257211,1.916155312,2.648818708,2.504637672,1.856718417,2.203988434,1.950676607,2.270391852,2.006500821,2.76707842,1.479364669,1.033015812,3.80527343,1.274389971,2.504554956,147.9423731,99.35369804,87.15901931,141.065252,177.5359752,486.1022747,134.6318616,134.5025766,73.91123577,82.0074144,252.776157,639.0699857,156.8970338,138.8475368,175.014523,190.2993954
Gene253,1048.211867,3379.987375,3535.790892,9352.415697,2097.386183,6143.116462,2210.627982,4122.104816,2183.860777,1907.789078,6223.685396,1687.264721,2673.538687,4741.122517,1270.175479,3476.18994,3648.891431,5118.462109,3404.847688,381.9782297,451.2334417,2671.785966,5680.317058,1175.280067,3239.992725,1690.611867,1967.988094,1831.580695,552.48282,10482.08152,2200.590997,3748.148985
Gene254,30299549.79,35588367.8,33647212.28,17894562.75,100990259.2,215933543.4,116259215,49585434.88,35450570.49,53845664.67,289422704.8,28951657.21,26146065.48,36727997.92,38885800.44,32141845.34,409647.6026,2345056.14,712427.3894,1380104.123,63616.16752,379959.4104,303501.4014,188661.5595,330847.6113,315531.864,3043185.677,304593.7375,242381.0094,1433721.978,3082041.722,762649.6596
Gene255,402.705954,1714.42685,4568.927496,775.1968882,400.4504297,620.0380474,1847.92192,414.3083709,2423.392645,852.772761,797.6485504,1409.104586,893.9196626,981.1731801,1232.991948,2248.492476,1320.515645,943.0929111,2290.749454,1102.926019,1356.730415,509.4782317,406.9814927,592.0002953,407.3083171,531.6381738,3776.741311,1174.35587,1265.277559,150.7567178,1746.030241,6310.351785
Gene256,1538.438059,1581.241005,201.338352,180.8606539,430.5524174,209.0101894,3612.494896,807.8020065,1062.357085,843.4141025,167.8000294,1027.19684,258.3287904,825.823559,4677.29873,1596.902814,39312.33882,39531.16601,474195.2071,188086.6761,64847.71831,55867.03066,8476.993867,36924.03232,122863.1099,280585.0596,14596.39993,118275.3148,42884.93224,230118.1561,52830.23596,17615.30265
Gene257,314117789.2,8452424.308,1737209.243,104461580,4068365.758,43929907.89,88620229.55,65208407.27,5818504.461,345698.3518,697219366.6,21358478.52,31693236.95,535764583.4,13132814.71,30080812.68,30575802.28,9971727.058,830834.7006,10993958.35,22247266.07,226812375.1,46206172.4,2231576130,41676382.06,4929670.359,42935403.2,7380390.583,132389625.5,12561515.26,116914073.1,3736481.768
Gene258,31913930.06,108939337.6,266196925.9,75736132.4,99658592.99,35837993.73,290702488.7,68288088.11,35050248.95,44498223.94,52268762.17,1763942052,199402122.7,63112829.39,87083872.24,31231880.26,3877962.254,4426154.071,1325265.622,3638469.662,1074180.223,948499.9693,26200310.69,15051230.64,2782388.273,19236462.8,450981.1878,2079025.676,36318486.01,1374655.284,1743761.568,472563.7374
Gene259,3388265.989,1914037.728,1348984.49,652818.8851,2673154.079,3838214.817,898679.5877,1356554.3,1355243.183,940024.5112,1780637.754,2096124.004,2844635.818,987202.0359,1230199.528,468734.4534,14400.42202,56838.85038,24336.58124,45972.13975,45289.9276,6581.599727,34509.54414,24097.43275,8196.34118,62277.69281,24650.10746,10419.75871,9157.398575,47367.32613,62544.35803,19949.5502
Gene260,46.20692709,34.30242597,26.58575014,80.61529769,21.22659609,134.1492594,53.99385325,100.1071353,121.4442736,18.10297461,21.82488461,147.3834529,92.14387914,89.17396886,132.7522702,126.1621579,12365.58078,1448.046794,14533.27374,15004.00446,2767.225415,1595.180539,2187.660078,4306.371301,1147.878493,6826.895802,2449.800593,5192.977459,3923.413734,1591.399229,1156.471931,11257.58943
Gene261,6555948.402,333208342,7218873.375,3507230.31,20897188.1,30035226.55,123863007.4,68081983.61,26708082.4,1119702.887,4749987.927,15225859.02,12488232.62,13250249.59,293467.6713,3234755.094,42222872.41,575531.2713,18728531.14,8121576.53,7472865.919,88404483.54,38880347.66,8322894.327,27574055.95,70195133.47,2103035.823,13849312.97,12591379.97,43864088.76,436980.6447,8927153.917
Gene262,504226.9816,46060.13245,31132.47487,2710694.66,8558.331027,182137.672,14188.07799,332273.8581,56827.8985,556072.9769,13238.06482,434041.0884,13029.87285,7296.746628,217907.724,823918.5889,2892447.474,653292.7636,508773.9584,1465279.707,1652558.366,518725.6561,456811.4833,82862.56684,3632545.226,34035368.46,2383503.229,15362354.1,685697.0261,5543499.486,4247246.949,3108200.891
Gene263,501117.9011,3165502.28,1253839.474,1115856.08,2566467.702,239590.188,205942.0909,490827.4717,561295.2212,7253363.243,960472.3949,401955.9227,131129.2046,31927649.68,885289.0602,996692.0735,17336348.05,1249695.368,1466062.902,584329.6092,4531636.156,332705.0367,749503.0148,2453484.743,42523.89329,268343.3285,453740.4768,354573.2707,1055370.556,1713840.798,507355.2287,1186194.628
Gene264,20357234434,136186751,16773273617,8969396011,32221831805,2962186308,24528653110,1949022891,4.08521E+11,40505353009,396200522.1,1972484553,3736961139,2.69152E+11,1.05096E+11,1.34124E+11,843335272.1,278990230.1,151672318.8,1044944401,494995077.3,8950358993,3742989279,2188289045,53258909.02,589569175.9,77063670.21,459970394.3,66093628.39,164463384.6,127106257.2,427900216.8
Gene265,36898.05295,15098.26399,34795.32113,49410.82454,20645.07355,17530.22783,16649.69616,6459.996308,37605.9204,6784.845889,13689.93835,23283.22712,30057.28772,49432.73484,11232.57757,15520.14251,154.5541256,180.476829,208.9951789,505.2354608,451.2147408,786.1606319,247.9007096,196.4313473,129.8623918,814.2932904,410.7127078,248.775018,649.8902705,157.7340931,129.7401063,420.2010959
Gene266,59961939.31,19806008746,11083159006,221355624,96946279040,109539838.4,69810842.49,555023832.7,80610905.81,328975725.5,1676441970,185817043.4,740087810.8,2512919295,169544083.2,274275165,2766789.096,27541551.32,14078595.53,16737240.99,41747983.18,6295881.451,14474384.82,3231715.266,5905537.817,11516895.34,3645204.797,11641324.46,384624.7171,867617.2084,70810777.45,9955299.609
Gene267,2127735.781,10490993.81,935246.9201,4652398.301,215569068.8,142399677.6,32585301.18,1031174.39,9481767.439,7538582.955,123015124.1,7659942.719,126266610.6,1777314.879,6183742.663,19873378.89,4904259.665,32388471.19,1153698.752,1192397.397,1906577.624,69877420.81,1578589.79,12164615.14,4446509.42,2529871.677,48974470.69,1779526.031,3106204.687,8605611.442,213072.3397,12816307.83
Gene268,4468320.064,19157368.85,14968799.13,1094728192,2630404.27,8837530.814,56260456.35,13249736.56,58780209.85,593994496.2,23562280.01,211145122.9,21404537.34,5531098.732,104629588.9,60362343.59,58760815.81,9341768.188,36570761.57,18923821.02,18660417.34,36639006.34,10893740.22,222425750.7,30315769.23,1730234.753,112765305.5,135966157.8,347761877.8,14302413.28,39673481.23,50737259.48
Gene269,41792307.99,1042696361,58525722.32,50534494.94,68269151.63,8745003.589,53304911.86,91736043.93,3249011070,33300737.56,202738243.7,325172004.5,145381536.5,434498555.8,34800195.36,55711162.45,1112950.006,562714.819,3139243.524,188294.61,11623464.23,509875.6144,6321311.067,515901.972,73340.55086,9925228.754,442489.0113,4101163.498,1042326.703,212942.2985,9155745.498,419125.6369
Gene270,8315285.963,2147202.453,3794600.69,3348455.122,18131579.73,16974043.35,38838105.29,265488.7211,1506652.395,1960384.848,9310965.716,5991154.077,9376597.246,8847597.761,9594832.434,502550.563,64772.64837,29870.30356,9726.015273,48123.25454,35118.95748,87404.40474,80492.52151,107393.7006,18473.92309,10675.26531,87973.4167,59796.26969,389422.1731,90425.78643,77337.89602,162522.456
Gene271,5.272088209,10.03078365,10.60194939,5.407676797,9.382021649,7.782350805,6.141237423,1.193185668,5.166817775,5.616051432,13.46715296,2.505827868,5.13143326,2.798774467,2.93853008,11.38493991,862.4230803,752.6475672,296.9621604,484.3233533,148.0863658,470.7226178,1101.733403,293.5765763,302.432181,234.6391056,2165.626967,310.1463088,560.7069784,206.2036239,356.5012871,1095.823051
Gene272,73.30751491,20.57181998,63.54913017,21.26453564,87.39899486,30.87420018,9.300066983,147.6388086,104.7446373,58.74566863,81.26419925,113.5555416,69.21075547,104.8583067,125.9071647,126.9556623,11110.89311,3150.695548,4204.180422,5380.334983,4979.05506,3341.974643,1433.279028,6340.687259,3542.588509,3072.778474,1347.744258,12220.46649,7278.721791,2389.017386,1149.425367,3431.207655
Gene273,106334.6921,446251.3284,87137.28411,102881.6412,93728.49172,197102.7024,37304.70511,152557.4641,58447.46937,46232.49658,351331.222,107629.767,525421.3427,65416.46127,78570.88437,81943.93309,2700.523263,1885.509952,715.9556094,2231.673473,2272.902732,1512.604911,1933.409502,3886.146581,4349.392374,6539.075274,6626.013876,1173.512747,2827.698086,4464.97626,1409.731652,3430.578823
Gene274,3076653.387,1827627.006,3831836.654,3553786.068,7264433.698,2046407.699,1822716.342,5097696.65,13214060.12,5965953.742,5853995.746,823635.3998,3438098.836,10134675.16,792504.609,14416581.71,124952.0431,72413.70536,67799.99635,87327.99991,125206.2464,11268.84042,74665.7868,3998.471257,34341.83783,114070.9942,347158.9335,12422.11563,54541.62527,77746.49598,88322.4556,117524.2982
Gene275,1073.383134,2633.07638,1321.839005,903.76251,3288.674048,812.6924694,423.5577478,1725.877061,1457.737378,2513.429476,303.2005201,1255.335404,1386.27137,486.3565697,987.1097083,788.155442,5325.368005,505.3063479,739.9446028,784.3110162,704.6806639,2030.726749,917.843069,810.3885967,2513.660861,1579.525319,726.1821868,3492.322651,1311.538301,1581.282684,562.5032086,2130.269158
Gene276,69.96997568,19.36623025,10.73813781,55.96066699,81.69922133,94.55791639,72.81064349,94.69899463,18.58204334,21.16551729,96.33482647,75.43656985,19.97585938,46.71266756,79.77346426,124.4161492,16453.67003,2102.906464,883.4076584,6488.484204,3121.337825,8822.756639,1455.056964,7627.700262,5046.008706,3493.269241,592.2766694,3633.199728,2040.541755,6047.097616,1790.247361,1739.15677
Gene277,615517.055,81487.33478,113392.6791,333714.8812,95040.27358,208199.7353,91815.13831,296451.7345,621816.74,65943.0091,470626.1628,41958.33555,93159.81019,578771.8116,108338.3304,248315.2933,5642.071028,982.542359,3013.686056,3453.066408,5921.709118,2653.590183,5190.038091,3618.029538,4236.127721,1987.715124,8926.703471,779.1867332,7682.072062,2073.544411,1673.234534,1329.882202
Gene278,5328545.598,2234071.698,1373604.11,93988.11323,216525.4894,671280.1092,13716755.33,248317.4582,1692909.847,1982436.177,210625.8346,1522126.164,1387028.432,1151682.212,4548706.261,285579.5549,1044236.664,3271480.374,2667460.415,770727.2836,1864843.564,2239449.321,2476162.206,1914901.743,305969.4673,414146.0257,221164.1752,4241787.492,644404.6071,421197.9688,605785.4298,13144969.98
Gene279,13060982.35,7333721.417,118083863.1,768018.0978,6320317.975,13523644.5,146591592.2,43003635.39,37866882.01,259826276,642255838.9,16135116.37,120520476.5,2898828.679,2643556.284,187188.1913,38659174.93,4201125.638,19323992.41,10289724.77,2735011.261,21678082.39,2049543.773,4704432.25,36177583.74,430537986,21730263.66,4340128.895,6371631.05,6217843.852,2695902.691,6760311.595
Gene280,30033.26572,16259.82197,4669.020216,19280.5281,14805.22135,11638.39815,35964.0838,32920.50856,18828.09572,14068.29778,29772.92915,12288.84315,10410.07467,15130.70593,14541.47969,13938.69303,736.6072227,533.1066032,273.4389867,1193.438384,492.6623599,254.7936867,390.7327629,408.6792795,374.6633634,1134.289712,222.914854,601.4107688,472.4548247,574.0211175,693.6623474,134.0589548
Gene281,2541935777,693557082.2,1674481802,3531325026,886037691.6,17407267595,4398990657,399738310.5,1289380585,122693490.6,86629893048,3579369153,15903384435,40459743830,1.835E+11,26787222909,15422978.09,49758004.02,44565910.57,14277489.82,5931652336,50154975.04,164189930.5,21303165.62,178336128.8,1046650651,57430916.26,1608029.271,51820240.98,42264551.78,32511921.49,47933105.51
Gene282,3063755.302,282721.5864,538111.8321,1737240.584,6772120.741,3388454.797,986077.1947,2184165.663,1053861.734,608216.5683,2838954.93,2497127.369,1967771.352,757894.4017,2823830.336,259106.0089,33344.47797,14409.98478,29148.26163,21876.63384,26448.0127,21295.35702,18276.41119,59726.3513,13501.43437,12467.37008,11861.83549,28714.4304,18692.14786,3559.212013,25007.65684,37939.43672
Gene283,2530226.001,1462332.027,61933.8497,762947.2986,34158.22333,386142.5173,271675.0177,333435.8185,121137.1129,1072977.277,1261735.985,3747088.718,238241.6212,97423.85595,21242557.88,279167.6545,6342249.999,38802436.21,403638300.7,559447268,54890050.92,27253861.65,20870344.35,4074757.937,2288055.969,589217092,239344390.1,133038117.9,218015404.6,1299220.216,449095110.9,200217922.2
